country,year,sex,suicides_no,population,suicides/100k pop, gdp_for_year ($) ,gdp_per_capita ($),generation,age_lb,age_ub
United Arab Emirates,2007,male,35,1481890,2.36,"257,916,133,424",45285,Boomers,35,54
,,,,,,,,,,
United Arab Emirates,2007,male,33,1586738,2.08,"257,916,133,424",45285,Generation X,25,34
,,,,,,,,,,
United Arab Emirates,2007,male,2,128386,1.56,"257,916,133,424",45285,Silent,55,74
,,,,,,,,,,
United Arab Emirates,2007,female,4,350408,1.14,"257,916,133,424",45285,Millenials,15,24
,,,,,,,,,,
United Arab Emirates,2007,female,4,431502,0.93,"257,916,133,424",45285,Generation X,25,34
,,,,,,,,,,
United Arab Emirates,2007,female,3,365164,0.82,"257,916,133,424",45285,Boomers,35,54
,,,,,,,,,,
United Arab Emirates,2007,female,0,284824,0,"257,916,133,424",45285,Generation Z,5,14
,,,,,,,,,,
United Arab Emirates,2007,female,0,5982,0,"257,916,133,424",45285,Silent,75,120
,,,,,,,,,,
United Arab Emirates,2007,male,0,297991,0,"257,916,133,424",45285,Generation Z,5,14
,,,,,,,,,,
United Arab Emirates,2007,male,0,8489,0,"257,916,133,424",45285,Silent,75,120
,,,,,,,,,,
United Arab Emirates,2008,male,18,776831,2.32,"315,474,615,739",48457,Millenials,15,24
,,,,,,,,,,
United Arab Emirates,2008,male,3,144591,2.07,"315,474,615,739",48457,Silent,55,74
,,,,,,,,,,
United Arab Emirates,2008,female,10,485856,2.06,"315,474,615,739",48457,Generation X,25,34
,,,,,,,,,,
United Arab Emirates,2008,male,36,1776139,2.03,"315,474,615,739",48457,Boomers,35,54
,,,,,,,,,,
United Arab Emirates,2008,male,25,1856262,1.35,"315,474,615,739",48457,Generation X,25,34
,,,,,,,,,,
United Arab Emirates,2008,female,4,374233,1.07,"315,474,615,739",48457,Millenials,15,24
,,,,,,,,,,
United Arab Emirates,2008,female,4,417902,0.96,"315,474,615,739",48457,Boomers,35,54
,,,,,,,,,,
United Arab Emirates,2008,female,0,300552,0,"315,474,615,739",48457,Generation Z,5,14
,,,,,,,,,,
United Arab Emirates,2008,female,0,47552,0,"315,474,615,739",48457,Silent,55,74
,,,,,,,,,,
United Arab Emirates,2008,female,0,6441,0,"315,474,615,739",48457,Silent,75,120
,,,,,,,,,,
United Arab Emirates,2008,male,0,314457,0,"315,474,615,739",48457,Generation Z,5,14
,,,,,,,,,,
United Arab Emirates,2008,male,0,9542,0,"315,474,615,739",48457,Silent,75,120
,,,,,,,,,,
United Arab Emirates,2009,male,52,2097782,2.48,"253,547,358,747",34960,Generation X,25,34
,,,,,,,,,,
United Arab Emirates,2009,male,15,780955,1.92,"253,547,358,747",34960,Millenials,15,24
,,,,,,,,,,
United Arab Emirates,2009,male,39,2094463,1.86,"253,547,358,747",34960,Boomers,35,54
,,,,,,,,,,
United Arab Emirates,2009,male,3,161132,1.86,"253,547,358,747",34960,Silent,55,74
,,,,,,,,,,
United Arab Emirates,2009,female,7,385569,1.82,"253,547,358,747",34960,Millenials,15,24
,,,,,,,,,,
United Arab Emirates,2009,female,4,539991,0.74,"253,547,358,747",34960,Generation X,25,34
,,,,,,,,,,
United Arab Emirates,2009,female,2,316123,0.63,"253,547,358,747",34960,Generation Z,5,14
,,,,,,,,,,
United Arab Emirates,2009,female,2,475003,0.42,"253,547,358,747",34960,Boomers,35,54
,,,,,,,,,,
United Arab Emirates,2009,female,0,51590,0,"253,547,358,747",34960,Silent,55,74
,,,,,,,,,,
United Arab Emirates,2009,female,0,6796,0,"253,547,358,747",34960,Silent,75,120
,,,,,,,,,,
United Arab Emirates,2009,male,0,332784,0,"253,547,358,747",34960,Generation Z,5,14
,,,,,,,,,,
United Arab Emirates,2009,male,0,10292,0,"253,547,358,747",34960,Silent,75,120
,,,,,,,,,,
United Arab Emirates,2010,male,1,10567,9.46,"289,787,338,325",36964,Silent,75,120
,,,,,,,,,,
United Arab Emirates,2010,male,5,177232,2.82,"289,787,338,325",36964,Silent,55,74
,,,,,,,,,,
United Arab Emirates,2010,female,14,587552,2.38,"289,787,338,325",36964,Generation X,25,34
,,,,,,,,,,
United Arab Emirates,2010,female,1,55621,1.8,"289,787,338,325",36964,Silent,55,74
,,,,,,,,,,
United Arab Emirates,2010,male,39,2271630,1.72,"289,787,338,325",36964,Generation X,25,34
,,,,,,,,,,
United Arab Emirates,2010,female,6,385198,1.56,"289,787,338,325",36964,Millenials,15,24
,,,,,,,,,,
United Arab Emirates,2010,male,34,2405804,1.41,"289,787,338,325",36964,Generation X,35,54
,,,,,,,,,,
United Arab Emirates,2010,male,10,730245,1.37,"289,787,338,325",36964,Millenials,15,24
,,,,,,,,,,
United Arab Emirates,2010,female,1,533458,0.19,"289,787,338,325",36964,Generation X,35,54
,,,,,,,,,,
United Arab Emirates,2010,female,0,329210,0,"289,787,338,325",36964,Generation Z,5,14
,,,,,,,,,,
United Arab Emirates,2010,female,0,6996,0,"289,787,338,325",36964,Silent,75,120
,,,,,,,,,,
United Arab Emirates,2010,male,0,346223,0,"289,787,338,325",36964,Generation Z,5,14
,,,,,,,,,,
Georgia,1990,male,14,62200,22.51,"7,753,501,868",1555,G.I. Generation,75,120
,,,,,,,,,,
Georgia,1990,male,36,377250,9.54,"7,753,501,868",1555,G.I. Generation,55,74
,,,,,,,,,,
Georgia,1990,male,44,616350,7.14,"7,753,501,868",1555,Silent,35,54
,,,,,,,,,,
Georgia,1990,female,8,136200,5.87,"7,753,501,868",1555,G.I. Generation,75,120
,,,,,,,,,,
Georgia,1990,male,23,422400,5.45,"7,753,501,868",1555,Boomers,25,34
,,,,,,,,,,
Georgia,1990,male,23,424000,5.42,"7,753,501,868",1555,Generation X,15,24
,,,,,,,,,,
Georgia,1990,female,18,525250,3.43,"7,753,501,868",1555,G.I. Generation,55,74
,,,,,,,,,,
Georgia,1990,female,22,682450,3.22,"7,753,501,868",1555,Silent,35,54
,,,,,,,,,,
Georgia,1990,female,4,415850,0.96,"7,753,501,868",1555,Generation X,15,24
,,,,,,,,,,
Georgia,1990,female,4,451450,0.89,"7,753,501,868",1555,Boomers,25,34
,,,,,,,,,,
Georgia,1990,female,0,428500,0,"7,753,501,868",1555,Generation X,5,14
,,,,,,,,,,
Georgia,1990,male,0,444500,0,"7,753,501,868",1555,Generation X,5,14
,,,,,,,,,,
Georgia,1991,male,9,62950,14.3,"6,357,615,894",1267,G.I. Generation,75,120
,,,,,,,,,,
Georgia,1991,male,44,382950,11.49,"6,357,615,894",1267,Silent,55,74
,,,,,,,,,,
Georgia,1991,male,38,626000,6.07,"6,357,615,894",1267,Boomers,35,54
,,,,,,,,,,
Georgia,1991,female,8,138300,5.78,"6,357,615,894",1267,G.I. Generation,75,120
,,,,,,,,,,
Georgia,1991,male,20,418850,4.77,"6,357,615,894",1267,Boomers,25,34
,,,,,,,,,,
Georgia,1991,female,19,530000,3.58,"6,357,615,894",1267,Silent,55,74
,,,,,,,,,,
Georgia,1991,male,12,425700,2.82,"6,357,615,894",1267,Generation X,15,24
,,,,,,,,,,
Georgia,1991,female,15,695100,2.16,"6,357,615,894",1267,Boomers,35,54
,,,,,,,,,,
Georgia,1991,female,4,418300,0.96,"6,357,615,894",1267,Generation X,15,24
,,,,,,,,,,
Georgia,1991,female,4,447700,0.89,"6,357,615,894",1267,Boomers,25,34
,,,,,,,,,,
Georgia,1991,female,1,428250,0.23,"6,357,615,894",1267,Millenials,5,14
,,,,,,,,,,
Georgia,1991,male,0,444450,0,"6,357,615,894",1267,Millenials,5,14
,,,,,,,,,,
Georgia,1992,male,10,63000,15.87,"3,690,328,964",740,G.I. Generation,75,120
,,,,,,,,,,
Georgia,1992,male,51,383700,13.29,"3,690,328,964",740,Silent,55,74
,,,,,,,,,,
Georgia,1992,male,46,628000,7.32,"3,690,328,964",740,Boomers,35,54
,,,,,,,,,,
Georgia,1992,male,26,410250,6.34,"3,690,328,964",740,Boomers,25,34
,,,,,,,,,,
Georgia,1992,female,6,138750,4.32,"3,690,328,964",740,G.I. Generation,75,120
,,,,,,,,,,
Georgia,1992,male,18,422250,4.26,"3,690,328,964",740,Generation X,15,24
,,,,,,,,,,
Georgia,1992,female,17,528300,3.22,"3,690,328,964",740,Silent,55,74
,,,,,,,,,,
Georgia,1992,female,9,415550,2.17,"3,690,328,964",740,Generation X,15,24
,,,,,,,,,,
Georgia,1992,female,13,699000,1.86,"3,690,328,964",740,Boomers,35,54
,,,,,,,,,,
Georgia,1992,female,8,438250,1.83,"3,690,328,964",740,Boomers,25,34
,,,,,,,,,,
Georgia,1992,female,0,422700,0,"3,690,328,964",740,Millenials,5,14
,,,,,,,,,,
Georgia,1992,male,0,438950,0,"3,690,328,964",740,Millenials,5,14
,,,,,,,,,,
Georgia,1994,male,38,370200,10.26,"2,513,870,587",556,Silent,55,74
,,,,,,,,,,
Georgia,1994,female,7,127950,5.47,"2,513,870,587",556,G.I. Generation,75,120
,,,,,,,,,,
Georgia,1994,male,3,57750,5.19,"2,513,870,587",556,G.I. Generation,75,120
,,,,,,,,,,
Georgia,1994,male,15,380700,3.94,"2,513,870,587",556,Generation X,15,24
,,,,,,,,,,
Georgia,1994,male,21,561650,3.74,"2,513,870,587",556,Boomers,35,54
,,,,,,,,,,
Georgia,1994,male,13,360400,3.61,"2,513,870,587",556,Boomers,25,34
,,,,,,,,,,
Georgia,1994,female,13,498750,2.61,"2,513,870,587",556,Silent,55,74
,,,,,,,,,,
Georgia,1994,female,9,630750,1.43,"2,513,870,587",556,Boomers,35,54
,,,,,,,,,,
Georgia,1994,female,2,376100,0.53,"2,513,870,587",556,Generation X,15,24
,,,,,,,,,,
Georgia,1994,female,2,384600,0.52,"2,513,870,587",556,Boomers,25,34
,,,,,,,,,,
Georgia,1994,female,0,377700,0,"2,513,870,587",556,Millenials,5,14
,,,,,,,,,,
Georgia,1994,male,0,392350,0,"2,513,870,587",556,Millenials,5,14
,,,,,,,,,,
Georgia,1995,male,35,346850,10.09,"2,693,731,866",611,Silent,55,74
,,,,,,,,,,
Georgia,1995,male,4,56650,7.06,"2,693,731,866",611,G.I. Generation,75,120
,,,,,,,,,,
Georgia,1995,male,34,570450,5.96,"2,693,731,866",611,Boomers,35,54
,,,,,,,,,,
Georgia,1995,male,18,346300,5.2,"2,693,731,866",611,Generation X,25,34
,,,,,,,,,,
Georgia,1995,male,14,370700,3.78,"2,693,731,866",611,Generation X,15,24
,,,,,,,,,,
Georgia,1995,female,14,470750,2.97,"2,693,731,866",611,Silent,55,74
,,,,,,,,,,
Georgia,1995,female,3,126000,2.38,"2,693,731,866",611,G.I. Generation,75,120
,,,,,,,,,,
Georgia,1995,female,9,640250,1.41,"2,693,731,866",611,Boomers,35,54
,,,,,,,,,,
Georgia,1995,female,4,366950,1.09,"2,693,731,866",611,Generation X,15,24
,,,,,,,,,,
Georgia,1995,female,2,369450,0.54,"2,693,731,866",611,Generation X,25,34
,,,,,,,,,,
Georgia,1995,male,1,380400,0.26,"2,693,731,866",611,Millenials,5,14
,,,,,,,,,,
Georgia,1995,female,0,366100,0,"2,693,731,866",611,Millenials,5,14
,,,,,,,,,,
Georgia,1996,male,9,55600,16.19,"3,094,915,506",718,G.I. Generation,75,120
,,,,,,,,,,
Georgia,1996,male,40,341550,11.71,"3,094,915,506",718,Silent,55,74
,,,,,,,,,,
Georgia,1996,female,11,124250,8.85,"3,094,915,506",718,G.I. Generation,75,120
,,,,,,,,,,
Georgia,1996,male,45,562200,8,"3,094,915,506",718,Boomers,35,54
,,,,,,,,,,
Georgia,1996,male,20,333150,6,"3,094,915,506",718,Generation X,25,34
,,,,,,,,,,
Georgia,1996,female,14,461300,3.03,"3,094,915,506",718,Silent,55,74
,,,,,,,,,,
Georgia,1996,male,9,361400,2.49,"3,094,915,506",718,Generation X,15,24
,,,,,,,,,,
Georgia,1996,female,5,355300,1.41,"3,094,915,506",718,Generation X,25,34
,,,,,,,,,,
Georgia,1996,female,4,358400,1.12,"3,094,915,506",718,Generation X,15,24
,,,,,,,,,,
Georgia,1996,female,4,632650,0.63,"3,094,915,506",718,Boomers,35,54
,,,,,,,,,,
Georgia,1996,male,1,369200,0.27,"3,094,915,506",718,Millenials,5,14
,,,,,,,,,,
Georgia,1996,female,0,355350,0,"3,094,915,506",718,Millenials,5,14
,,,,,,,,,,
Georgia,1997,male,8,55000,14.55,"3,510,540,809",828,G.I. Generation,75,120
,,,,,,,,,,
Georgia,1997,male,49,338550,14.47,"3,510,540,809",828,Silent,55,74
,,,,,,,,,,
Georgia,1997,male,22,322550,6.82,"3,510,540,809",828,Generation X,25,34
,,,,,,,,,,
Georgia,1997,male,38,557750,6.81,"3,510,540,809",828,Boomers,35,54
,,,,,,,,,,
Georgia,1997,male,22,354700,6.2,"3,510,540,809",828,Generation X,15,24
,,,,,,,,,,
Georgia,1997,female,7,123300,5.68,"3,510,540,809",828,G.I. Generation,75,120
,,,,,,,,,,
Georgia,1997,female,12,455100,2.64,"3,510,540,809",828,Silent,55,74
,,,,,,,,,,
Georgia,1997,female,13,629400,2.07,"3,510,540,809",828,Boomers,35,54
,,,,,,,,,,
Georgia,1997,female,2,352400,0.57,"3,510,540,809",828,Generation X,15,24
,,,,,,,,,,
Georgia,1997,male,2,360800,0.55,"3,510,540,809",828,Millenials,5,14
,,,,,,,,,,
Georgia,1997,female,1,343900,0.29,"3,510,540,809",828,Generation X,25,34
,,,,,,,,,,
Georgia,1997,female,0,347150,0,"3,510,540,809",828,Millenials,5,14
,,,,,,,,,,
Georgia,1998,male,39,338600,11.52,"3,613,500,117",858,Silent,55,74
,,,,,,,,,,
Georgia,1998,male,6,54900,10.93,"3,613,500,117",858,G.I. Generation,75,120
,,,,,,,,,,
Georgia,1998,male,37,558300,6.63,"3,613,500,117",858,Boomers,35,54
,,,,,,,,,,
Georgia,1998,male,21,351300,5.98,"3,613,500,117",858,Generation X,15,24
,,,,,,,,,,
Georgia,1998,male,15,315050,4.76,"3,613,500,117",858,Generation X,25,34
,,,,,,,,,,
Georgia,1998,female,5,123400,4.05,"3,613,500,117",858,G.I. Generation,75,120
,,,,,,,,,,
Georgia,1998,female,6,335700,1.79,"3,613,500,117",858,Generation X,25,34
,,,,,,,,,,
Georgia,1998,female,8,452900,1.77,"3,613,500,117",858,Silent,55,74
,,,,,,,,,,
Georgia,1998,female,10,631600,1.58,"3,613,500,117",858,Boomers,35,54
,,,,,,,,,,
Georgia,1998,female,1,349600,0.29,"3,613,500,117",858,Generation X,15,24
,,,,,,,,,,
Georgia,1998,female,0,342150,0,"3,613,500,117",858,Millenials,5,14
,,,,,,,,,,
Georgia,1998,male,0,355750,0,"3,613,500,117",858,Millenials,5,14
,,,,,,,,,,
Georgia,1999,male,10,54950,18.2,"2,800,024,314",669,G.I. Generation,75,120
,,,,,,,,,,
Georgia,1999,male,52,339400,15.32,"2,800,024,314",669,Silent,55,74
,,,,,,,,,,
Georgia,1999,male,37,308400,12,"2,800,024,314",669,Generation X,25,34
,,,,,,,,,,
Georgia,1999,male,38,560050,6.79,"2,800,024,314",669,Boomers,35,54
,,,,,,,,,,
Georgia,1999,female,7,123800,5.65,"2,800,024,314",669,G.I. Generation,75,120
,,,,,,,,,,
Georgia,1999,female,16,451750,3.54,"2,800,024,314",669,Silent,55,74
,,,,,,,,,,
Georgia,1999,male,10,348700,2.87,"2,800,024,314",669,Generation X,15,24
,,,,,,,,,,
Georgia,1999,female,6,347650,1.73,"2,800,024,314",669,Generation X,15,24
,,,,,,,,,,
Georgia,1999,female,10,635050,1.57,"2,800,024,314",669,Boomers,35,54
,,,,,,,,,,
Georgia,1999,female,3,328400,0.91,"2,800,024,314",669,Generation X,25,34
,,,,,,,,,,
Georgia,1999,female,0,338050,0,"2,800,024,314",669,Millenials,5,14
,,,,,,,,,,
Georgia,1999,male,0,351550,0,"2,800,024,314",669,Millenials,5,14
,,,,,,,,,,
Georgia,2000,male,7,54950,12.74,"3,057,453,483",734,G.I. Generation,75,120
,,,,,,,,,,
Georgia,2000,male,39,340050,11.47,"3,057,453,483",734,Silent,55,74
,,,,,,,,,,
Georgia,2000,male,33,561550,5.88,"3,057,453,483",734,Boomers,35,54
,,,,,,,,,,
Georgia,2000,male,15,301800,4.97,"3,057,453,483",734,Generation X,25,34
,,,,,,,,,,
Georgia,2000,female,6,124150,4.83,"3,057,453,483",734,G.I. Generation,75,120
,,,,,,,,,,
Georgia,2000,female,13,450650,2.88,"3,057,453,483",734,Silent,55,74
,,,,,,,,,,
Georgia,2000,male,8,346050,2.31,"3,057,453,483",734,Generation X,15,24
,,,,,,,,,,
Georgia,2000,female,8,638350,1.25,"3,057,453,483",734,Boomers,35,54
,,,,,,,,,,
Georgia,2000,female,1,321150,0.31,"3,057,453,483",734,Generation X,25,34
,,,,,,,,,,
Georgia,2000,female,0,345650,0,"3,057,453,483",734,Generation X,15,24
,,,,,,,,,,
Georgia,2000,female,0,333900,0,"3,057,453,483",734,Millenials,5,14
,,,,,,,,,,
Georgia,2000,male,0,347350,0,"3,057,453,483",734,Millenials,5,14
,,,,,,,,,,
Georgia,2001,male,27,339150,7.96,"3,219,487,747",777,Silent,55,74
,,,,,,,,,,
Georgia,2001,male,4,55300,7.23,"3,219,487,747",777,Silent,75,120
,,,,,,,,,,
Georgia,2001,female,7,124400,5.63,"3,219,487,747",777,Silent,75,120
,,,,,,,,,,
Georgia,2001,male,23,560300,4.1,"3,219,487,747",777,Boomers,35,54
,,,,,,,,,,
Georgia,2001,male,11,297450,3.7,"3,219,487,747",777,Generation X,25,34
,,,,,,,,,,
Georgia,2001,female,12,448550,2.68,"3,219,487,747",777,Silent,55,74
,,,,,,,,,,
Georgia,2001,male,8,343550,2.33,"3,219,487,747",777,Millenials,15,24
,,,,,,,,,,
Georgia,2001,female,6,637700,0.94,"3,219,487,747",777,Boomers,35,54
,,,,,,,,,,
Georgia,2001,female,1,316400,0.32,"3,219,487,747",777,Generation X,25,34
,,,,,,,,,,
Georgia,2001,female,1,330600,0.3,"3,219,487,747",777,Millenials,5,14
,,,,,,,,,,
Georgia,2001,female,0,343450,0,"3,219,487,747",777,Millenials,15,24
,,,,,,,,,,
Georgia,2001,male,0,344100,0,"3,219,487,747",777,Millenials,5,14
,,,,,,,,,,
Georgia,2004,male,17,68300,24.89,"5,125,363,001",1253,Silent,75,120
,,,,,,,,,,
Georgia,2004,male,56,554550,10.1,"5,125,363,001",1253,Boomers,35,54
,,,,,,,,,,
Georgia,2004,male,29,296000,9.8,"5,125,363,001",1253,Generation X,25,34
,,,,,,,,,,
Georgia,2004,male,28,329400,8.5,"5,125,363,001",1253,Silent,55,74
,,,,,,,,,,
Georgia,2004,male,13,349250,3.72,"5,125,363,001",1253,Millenials,15,24
,,,,,,,,,,
Georgia,2004,female,3,139900,2.14,"5,125,363,001",1253,Silent,75,120
,,,,,,,,,,
Georgia,2004,female,7,436650,1.6,"5,125,363,001",1253,Silent,55,74
,,,,,,,,,,
Georgia,2004,female,4,314250,1.27,"5,125,363,001",1253,Generation X,25,34
,,,,,,,,,,
Georgia,2004,male,4,316700,1.26,"5,125,363,001",1253,Millenials,5,14
,,,,,,,,,,
Georgia,2004,female,4,346000,1.16,"5,125,363,001",1253,Millenials,15,24
,,,,,,,,,,
Georgia,2004,female,7,638600,1.1,"5,125,363,001",1253,Boomers,35,54
,,,,,,,,,,
Georgia,2004,female,3,300250,1,"5,125,363,001",1253,Millenials,5,14
,,,,,,,,,,
Georgia,2005,male,5,73700,6.78,"6,410,852,596",1552,Silent,75,120
,,,,,,,,,,
Georgia,2005,male,29,565100,5.13,"6,410,852,596",1552,Boomers,35,54
,,,,,,,,,,
Georgia,2005,male,15,331700,4.52,"6,410,852,596",1552,Silent,55,74
,,,,,,,,,,
Georgia,2005,male,13,305450,4.26,"6,410,852,596",1552,Generation X,25,34
,,,,,,,,,,
Georgia,2005,female,7,319300,2.19,"6,410,852,596",1552,Generation X,25,34
,,,,,,,,,,
Georgia,2005,male,5,358200,1.4,"6,410,852,596",1552,Millenials,15,24
,,,,,,,,,,
Georgia,2005,female,2,147450,1.36,"6,410,852,596",1552,Silent,75,120
,,,,,,,,,,
Georgia,2005,female,4,439250,0.91,"6,410,852,596",1552,Silent,55,74
,,,,,,,,,,
Georgia,2005,female,3,352750,0.85,"6,410,852,596",1552,Millenials,15,24
,,,,,,,,,,
Georgia,2005,male,2,305450,0.65,"6,410,852,596",1552,Millenials,5,14
,,,,,,,,,,
Georgia,2005,female,2,646500,0.31,"6,410,852,596",1552,Boomers,35,54
,,,,,,,,,,
Georgia,2005,female,0,287150,0,"6,410,852,596",1552,Millenials,5,14
,,,,,,,,,,
Georgia,2006,male,4,79200,5.05,"7,745,406,201",1859,Silent,75,120
,,,,,,,,,,
Georgia,2006,male,16,335050,4.78,"7,745,406,201",1859,Silent,55,74
,,,,,,,,,,
Georgia,2006,male,13,313300,4.15,"7,745,406,201",1859,Generation X,25,34
,,,,,,,,,,
Georgia,2006,male,18,574450,3.13,"7,745,406,201",1859,Boomers,35,54
,,,,,,,,,,
Georgia,2006,male,7,366350,1.91,"7,745,406,201",1859,Millenials,15,24
,,,,,,,,,,
Georgia,2006,female,2,155050,1.29,"7,745,406,201",1859,Silent,75,120
,,,,,,,,,,
Georgia,2006,female,5,443850,1.13,"7,745,406,201",1859,Silent,55,74
,,,,,,,,,,
Georgia,2006,female,3,323850,0.93,"7,745,406,201",1859,Generation X,25,34
,,,,,,,,,,
Georgia,2006,female,1,271600,0.37,"7,745,406,201",1859,Millenials,5,14
,,,,,,,,,,
Georgia,2006,male,1,291400,0.34,"7,745,406,201",1859,Millenials,5,14
,,,,,,,,,,
Georgia,2006,female,1,359100,0.28,"7,745,406,201",1859,Millenials,15,24
,,,,,,,,,,
Georgia,2006,female,1,653300,0.15,"7,745,406,201",1859,Boomers,35,54
,,,,,,,,,,
Georgia,2007,male,10,83450,11.98,"10,172,869,680",2448,Silent,75,120
,,,,,,,,,,
Georgia,2007,male,24,337200,7.12,"10,172,869,680",2448,Silent,55,74
,,,,,,,,,,
Georgia,2007,male,29,573900,5.05,"10,172,869,680",2448,Boomers,35,54
,,,,,,,,,,
Georgia,2007,male,14,315700,4.43,"10,172,869,680",2448,Generation X,25,34
,,,,,,,,,,
Georgia,2007,female,5,161000,3.11,"10,172,869,680",2448,Silent,75,120
,,,,,,,,,,
Georgia,2007,male,7,367900,1.9,"10,172,869,680",2448,Millenials,15,24
,,,,,,,,,,
Georgia,2007,female,6,447350,1.34,"10,172,869,680",2448,Silent,55,74
,,,,,,,,,,
Georgia,2007,female,7,651500,1.07,"10,172,869,680",2448,Boomers,35,54
,,,,,,,,,,
Georgia,2007,female,1,323950,0.31,"10,172,869,680",2448,Generation X,25,34
,,,,,,,,,,
Georgia,2007,female,1,359400,0.28,"10,172,869,680",2448,Millenials,15,24
,,,,,,,,,,
Georgia,2007,female,0,255950,0,"10,172,869,680",2448,Generation Z,5,14
,,,,,,,,,,
Georgia,2007,male,0,277600,0,"10,172,869,680",2448,Generation Z,5,14
,,,,,,,,,,
Georgia,2009,male,18,90600,19.87,"10,766,809,099",2589,Silent,75,120
,,,,,,,,,,
Georgia,2009,male,36,343050,10.49,"10,766,809,099",2589,Silent,55,74
,,,,,,,,,,
Georgia,2009,male,48,579150,8.29,"10,766,809,099",2589,Boomers,35,54
,,,,,,,,,,
Georgia,2009,male,24,324500,7.4,"10,766,809,099",2589,Generation X,25,34
,,,,,,,,,,
Georgia,2009,female,10,172650,5.79,"10,766,809,099",2589,Silent,75,120
,,,,,,,,,,
Georgia,2009,male,20,360500,5.55,"10,766,809,099",2589,Millenials,15,24
,,,,,,,,,,
Georgia,2009,female,15,456000,3.29,"10,766,809,099",2589,Silent,55,74
,,,,,,,,,,
Georgia,2009,female,4,350000,1.14,"10,766,809,099",2589,Millenials,15,24
,,,,,,,,,,
Georgia,2009,male,3,262650,1.14,"10,766,809,099",2589,Generation Z,5,14
,,,,,,,,,,
Georgia,2009,female,7,652950,1.07,"10,766,809,099",2589,Boomers,35,54
,,,,,,,,,,
Georgia,2009,female,2,328450,0.61,"10,766,809,099",2589,Generation X,25,34
,,,,,,,,,,
Georgia,2009,female,1,238250,0.42,"10,766,809,099",2589,Generation Z,5,14
,,,,,,,,,,
Georgia,2010,male,32,350500,9.13,"11,638,536,834",2775,Silent,55,74
,,,,,,,,,,
Georgia,2010,male,7,96900,7.22,"11,638,536,834",2775,Silent,75,120
,,,,,,,,,,
Georgia,2010,male,29,590800,4.91,"11,638,536,834",2775,Generation X,35,54
,,,,,,,,,,
Georgia,2010,male,16,337200,4.74,"11,638,536,834",2775,Generation X,25,34
,,,,,,,,,,
Georgia,2010,male,11,351600,3.13,"11,638,536,834",2775,Millenials,15,24
,,,,,,,,,,
Georgia,2010,female,5,180900,2.76,"11,638,536,834",2775,Silent,75,120
,,,,,,,,,,
Georgia,2010,female,6,465100,1.29,"11,638,536,834",2775,Silent,55,74
,,,,,,,,,,
Georgia,2010,female,5,660000,0.76,"11,638,536,834",2775,Generation X,35,54
,,,,,,,,,,
Georgia,2010,male,1,254800,0.39,"11,638,536,834",2775,Generation Z,5,14
,,,,,,,,,,
Georgia,2010,female,0,338800,0,"11,638,536,834",2775,Millenials,15,24
,,,,,,,,,,
Georgia,2010,female,0,338000,0,"11,638,536,834",2775,Generation X,25,34
,,,,,,,,,,
Georgia,2010,female,0,229200,0,"11,638,536,834",2775,Generation Z,5,14
,,,,,,,,,,
Georgia,2011,male,16,99100,16.15,"14,434,619,982",3435,Silent,75,120
,,,,,,,,,,
Georgia,2011,male,23,352600,6.52,"14,434,619,982",3435,Boomers,55,74
,,,,,,,,,,
Georgia,2011,male,25,593700,4.21,"14,434,619,982",3435,Generation X,35,54
,,,,,,,,,,
Georgia,2011,male,12,348400,3.44,"14,434,619,982",3435,Millenials,15,24
,,,,,,,,,,
Georgia,2011,male,8,341000,2.35,"14,434,619,982",3435,Millenials,25,34
,,,,,,,,,,
Georgia,2011,female,6,661400,0.91,"14,434,619,982",3435,Generation X,35,54
,,,,,,,,,,
Georgia,2011,female,4,467400,0.86,"14,434,619,982",3435,Boomers,55,74
,,,,,,,,,,
Georgia,2011,female,2,340800,0.59,"14,434,619,982",3435,Millenials,25,34
,,,,,,,,,,
Georgia,2011,female,1,184100,0.54,"14,434,619,982",3435,Silent,75,120
,,,,,,,,,,
Georgia,2011,female,1,226900,0.44,"14,434,619,982",3435,Generation Z,5,14
,,,,,,,,,,
Georgia,2011,female,1,334600,0.3,"14,434,619,982",3435,Millenials,15,24
,,,,,,,,,,
Georgia,2011,male,0,252600,0,"14,434,619,982",3435,Generation Z,5,14
,,,,,,,,,,
Georgia,2012,male,12,104500,11.48,"15,846,474,596",3772,Silent,75,120
,,,,,,,,,,
Georgia,2012,male,23,355000,6.48,"15,846,474,596",3772,Boomers,55,74
,,,,,,,,,,
Georgia,2012,male,19,345900,5.49,"15,846,474,596",3772,Millenials,25,34
,,,,,,,,,,
Georgia,2012,male,26,596400,4.36,"15,846,474,596",3772,Generation X,35,54
,,,,,,,,,,
Georgia,2012,male,11,337800,3.26,"15,846,474,596",3772,Millenials,15,24
,,,,,,,,,,
Georgia,2012,female,2,191900,1.04,"15,846,474,596",3772,Silent,75,120
